track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number
1n08icLHZNvLJ03UdsIuQS,What U Want - Chris Stussy & Djoko a.k.a Kolter Remix,0.729,0.144,0.827,124.988,0.387,-11.234,0.0774,526644,1,0.707,0.175,1,4746,0
346rJZ6EJP6ccXjHiCS7FB,Rose's Night Out - Mateo Dufour Remix,0.795,0.0209,0.928,129.009,0.825,-7.63,0.107,193546,4,0.81,0.0489,0,4747,0
6IkKBCXPSuuwtTPMxqMw8E,What's In Your Head - Ali Nasser's Timeless Remix,0.807,0.000752,0.66,123.003,0.891,-8.847,0.0691,626341,2,0.552,0.0607,1,4748,0
2wCwkqxcsJVlq07Z2W3ZhK,I Want You,0.798,0.000192,0.871,123.991,0.824,-9.227,0.0695,200096,5,0.243,0.0791,0,4749,0
4IrWyzZjRb0XqUOOXwONgK,Blissed Out,0.811,0.0029,0.66,125.006,0.955,-12.403,0.0791,430875,6,0.39,0.0656,1,4750,0
7MeVaYFQnInhZ8hSL7Bnd4,Emergency Grooves,0.807,0.000106,0.86,127.008,0.916,-9.23,0.113,469500,1,0.655,0.0495,1,4751,0
6iAaDgqD4byZIVg8eU9xqy,Zoom,0.81,0.00553,0.628,124.007,0.911,-9.704,0.156,426750,11,0.856,0.0719,0,4752,0
6FhBs4Oejgnki8eupQCcoT,MOi 10 B,0.787,0.00436,0.756,128.02,0.891,-10.781,0.0845,513757,9,0.569,0.0854,1,4753,0
5jzWQ1VKQ2k26dZYdyEor8,Escape Artist - Daniel Broesecke,0.807,0.00263,0.5,126.004,0.811,-10.06,0.0933,434762,10,0.364,0.0541,0,4755,0
07WaZBcsLmHim6QpJ0PXti,Turbulente - Original Mix,0.807,0.000331,0.633,125.009,0.914,-10.634,0.11,430080,1,0.306,0.0421,1,4756,0
7wlpS0QrMiCj596SOEGm7H,Reusable,0.807,0.0156,0.622,124.996,0.818,-13.246,0.115,460800,4,0.543,0.139,0,4757,0
32eJw3LMkhaikLg9GXjYE4,N&B,0.804,0.00383,0.674,129.004,0.934,-10.567,0.0854,454000,6,0.704,0.0477,0,4758,0
5MrUyTBmNMdwj8DM1Z5Rg2,2am,0.808,0.0153,0.65,124.002,0.949,-9.001,0.0775,387101,10,0.145,0.0493,0,4759,0
7s4HUbND2K6Jsai15mLbX1,Bread Butter Noodles Spice,0.854,0.00182,0.593,134.008,0.604,-11.074,0.14,389752,6,0.734,0.129,1,4760,0
5JVmpBzMrSLbhRjjsHzwOR,Una Y Nada,0.805,0.000354,0.9,128.0,0.788,-10.053,0.0602,451399,10,0.776,0.0614,0,4761,0
2JA8PUiR0OpFls6UOlsutp,Mr. Mailman,0.784,0.111,0.576,127.015,0.843,-12.942,0.11,262677,2,0.277,0.066,1,4762,0
3z5PgrfbHhRngxeyMOm7yZ,Futurist,0.731,0.000254,0.806,127.001,0.468,-9.533,0.395,301749,3,0.933,0.0411,0,4763,0
5oxBGHrlOQrXdOlL6FdPrG,A Night At Tropicana Club,0.82,0.198,0.475,131.991,0.782,-10.898,0.0855,309367,1,0.317,0.106,0,4764,0
6q5ej6FokWqs9QB8VGeIyY,Don't Push It Too Far,0.802,0.00516,0.964,130.007,0.878,-11.004,0.0463,340000,9,0.96,0.0466,0,4765,0
3zgAdK0Xmh8FDTTGSbtziF,Danger,0.807,0.000825,0.873,125.023,0.865,-8.557,0.0596,404000,6,0.412,0.0464,1,4766,0
0u1mVmMlzGZFJ4hCYbfGOP,Immortal Techniques,0.807,0.0129,0.75,126.995,0.824,-13.22,0.0626,441133,11,0.327,0.0618,0,4767,0
0Io3kPnHphRLvrjTVSYQSt,Rare Pleasures,0.801,0.000723,0.558,126.009,0.635,-10.875,0.0941,487808,11,0.388,0.0582,0,4768,0
0dbHRAi8iEFm0OrbTG2D7x,Heart Rate Expire,0.811,0.00271,0.792,126.007,0.906,-8.686,0.0427,475082,6,0.795,0.0508,1,4769,0
1zbbUHYGzGqRF1nI6I3v7i,Crop Circles,0.837,0.0018,0.552,123.997,0.903,-8.462,0.0789,464517,4,0.495,0.113,0,4770,0
1IAt0ls7F0tw6sgZMd8fsT,Slate Range,0.799,0.00205,0.495,126.008,0.902,-9.533,0.0991,420984,6,0.81,0.137,1,4771,0
6rOTTGE9VIWhSUDOm1gsNE,Artist,0.761,0.0262,0.66,129.986,0.897,-11.034,0.228,361773,11,0.708,0.0575,0,4772,0
2QznXDOcv7XuuigfiMLoCF,Warm Darkness - Original Mix,0.81,0.000266,0.596,126.014,0.93,-12.482,0.0915,444210,11,0.371,0.0846,1,4773,0
2s4SVMmLfz0RB4UIG7V2qI,Orion,0.792,0.132,0.765,122.006,0.858,-11.027,0.0713,331202,5,0.462,0.0478,1,4774,0
0dvLqiCMd6Ys2pMQGDa1vW,Spellbound,0.806,0.00698,0.735,128.007,0.925,-9.296,0.0679,407461,3,0.963,0.0574,0,4775,0
1u228gPBJyXDRFLAtNqGtx,Lost And Found,0.798,0.00129,0.772,129.991,0.893,-11.046,0.105,372000,10,0.876,0.0484,0,4776,0
74V0p6Iz5A0Qju3QwWCh50,Aquarius,0.81,0.00465,0.783,126.014,0.912,-9.803,0.114,441906,10,0.426,0.0421,0,4777,0
4HPTn6wc9mlKDgzkoH55TB,Shiitake,0.81,0.002,0.737,129.0,0.858,-11.338,0.0779,359651,1,0.729,0.0725,1,4778,0
0GKqnBkRaam6j53t2QxMD5,The Five Dimensional Door,0.77,9.79e-05,0.659,126.022,0.887,-10.118,0.0678,394182,1,0.276,0.0674,1,4779,0
1Aww69vH2HiHMK7CptRCKu,Safari - Original mix,0.807,0.00181,0.78,125.988,0.906,-11.911,0.0596,449524,0,0.136,0.0481,1,4780,0
61vKAD3QpVOIztg7nZT1dc,Reflux - Original Mix,0.797,0.00292,0.46,126.001,0.916,-16.305,0.11,161425,7,0.0935,0.055,1,4781,0
6HZAqzN528XjmL3JufUZT3,B,0.794,0.003,0.848,127.006,0.831,-10.602,0.113,499873,1,0.348,0.068,1,4782,0
7zhUWdsS5aAV9RXPT5Djum,MOI004 A,0.808,0.00425,0.575,126.019,0.881,-10.166,0.0889,609762,9,0.208,0.0588,1,4783,0
3ge1eYDqPD6AqAHdoTbYjM,Blow Up,0.798,0.00105,0.96,128.02,0.923,-6.762,0.0274,454780,7,0.368,0.0841,1,4784,0
6PSO5iDbYFb2V74IQ2QHff,Boss 303 - Silat Beksi Remix,0.807,0.0008,0.488,126.017,0.883,-11.222,0.086,427619,7,0.669,0.0588,1,4785,0
6XyGDtduTY0R87tKm4UyFm,Boundaries,0.804,0.000122,0.566,127.999,0.859,-10.84,0.0814,420803,4,0.483,0.0466,1,4786,0
0SsB1Jn8Qmd7K1fDwkBZR3,Acid Rain,0.799,0.02,0.97,127.002,0.903,-7.943,0.0747,469370,8,0.892,0.0604,1,4787,0
1tk4Sazctee7spUXx4LDe1,Tangeray,0.797,0.0722,0.894,130.008,0.911,-9.633,0.105,472615,1,0.72,0.0562,1,4788,0
0SwnqPMbXTufRLHtWXv3wn,Under The Influence,0.801,0.0388,0.913,129.997,0.942,-11.58,0.0782,420923,0,0.491,0.049,1,4789,0
2vamw9aLDnfYZgtMXJh9Xh,Bloomer,0.811,0.00309,0.856,124.991,0.961,-10.888,0.0742,461164,9,0.615,0.0653,1,4790,0
3yM2lOWxIRz1UZjRxa7VCw,Soleness,0.794,0.00185,0.815,129.024,0.907,-8.856,0.0492,446527,10,0.753,0.0655,0,4791,0
5oApTR4tJc8qqKi5GwoQ5t,Piton,0.81,0.000482,0.652,127.018,0.931,-9.767,0.0313,439488,10,0.471,0.0525,0,4792,0
5s5RKNozjSH616u91ZiqY7,Kick It,0.799,0.00629,0.943,128.027,0.854,-8.663,0.0983,422250,0,0.838,0.062,1,4793,0
7mfUF8hpKVnVAMjTpBSVsi,Automatic,0.718,0.00602,0.818,129.032,0.625,-7.331,0.0893,533153,0,0.783,0.0366,1,4794,0
48ut6j0loWCy7vJEc32VNG,Simetric,0.81,0.00142,0.744,126.011,0.833,-10.551,0.105,397151,0,0.657,0.0657,0,4795,0
3sdSN9PHrmBdGeya1OGdNJ,We Go A Deep Way - HouseRiders Remix,0.814,0.00623,0.336,124.987,0.938,-13.148,0.0738,141161,9,0.74,0.0884,0,4796,0
23uz0IDjX5qLjeBNgncKKR,Bass Invasion,0.809,0.000361,0.702,127.001,0.862,-12.187,0.0571,518976,10,0.528,0.0484,0,4797,0
74jxpittE186JLGaNJqiqk,Hesitation,0.802,0.00193,0.677,125.01,0.878,-11.963,0.0671,430080,7,0.789,0.0494,1,4798,0
1Cq3QIdsUlTbRkmrMVqbHv,She Likes To Dance,0.789,0.00806,0.822,127.009,0.736,-8.191,0.115,336386,10,0.831,0.0721,0,4799,0
7BawkoKkLJQlBE4eKWb3DR,I Want I Need,0.806,0.000653,0.472,126.989,0.847,-13.173,0.0827,411496,11,0.928,0.0612,0,4800,0
2Uk1jhZFYKBtSnmNUs0qiY,Weiss - Original Mix,0.805,0.0903,0.885,126.058,0.908,-9.64,0.0845,491429,1,0.955,0.0688,1,4801,0
2vCcWz41JENXKwb6ijJJX5,Shimmer,0.8,0.00448,0.69,125.997,0.86,-11.683,0.0711,402145,6,0.382,0.0542,1,4802,0
2aXxoQ3iLYqKhuGBMlSGCd,Dublearic Rhythm,0.811,0.0043,0.802,125.005,0.93,-11.396,0.0663,414720,4,0.427,0.0689,0,4803,0
7dtcYabF15GECxVIswTPrs,Bright,0.802,0.00454,0.839,125.005,0.873,-9.598,0.0671,399048,4,0.963,0.0605,0,4804,0
7nnE9yOGuPhPtFMnhm6gRu,Come the Morning - Havantepe Remix,0.801,0.0162,0.711,128.031,0.938,-9.277,0.111,392813,11,0.854,0.0591,1,4805,0
0yq1olwlJUTN2YgQJD4qtU,Pulsaţii Profunde - S.A.M. Remix,0.857,0.0241,0.636,125.021,0.903,-10.638,0.087,478000,10,0.317,0.0772,0,4806,0
3tH1PbPq9B2pbJ3zPjXp1h,Social - Original Mix,0.857,0.0432,0.761,123.001,0.903,-7.558,0.0766,343411,11,0.245,0.0579,0,4807,0
3ez7O75n46Yr5PUOzbc74L,Bring the Acid,0.799,0.00988,0.796,127.855,0.883,-12.302,0.345,457932,1,0.347,0.0546,1,4808,0
4SCeFrbCprgdXwqi9M2a1a,Poison Ivy - Original Mix,0.788,0.00643,0.936,129.007,0.738,-5.163,0.0948,237674,11,0.761,0.0646,1,4809,0
1d4AOyRUtwCntTuBEWoSlc,Mr DJ,0.811,0.000115,0.887,127.986,0.696,-8.772,0.35,193846,11,0.94,0.048,0,4810,0
51ZorZsuLEztq8aIfIJpVt,Metròpolis - Original Mix,0.803,0.0022,0.814,128.005,0.908,-8.817,0.109,393750,5,0.579,0.0578,0,4811,0
5PaAL13mnI6yUdgVQlJUNS,HTC - Original Mix,0.81,0.0299,0.877,126.001,0.834,-8.128,0.131,478000,1,0.507,0.0466,1,4812,0
514mlcNU2XQ5eRmhfTeaKo,Keep Bustin' - Short Version,0.787,0.0695,0.932,130.015,0.851,-10.389,0.116,199384,1,0.654,0.0695,1,4813,0
6ElN3mAOpNZ1c6zWTFXleh,Flirt,0.837,0.0148,0.859,127.005,0.88,-7.774,0.0603,454687,1,0.533,0.0837,0,4814,0
1ZgJns2dkQS22MmpOwqxPI,Feel The Music,0.805,0.00178,0.856,126.022,0.934,-9.835,0.545,403827,10,0.874,0.0586,0,4815,0
2V2IEPLE7sKDxXjK0Dfwmo,Aaaiii - Re-Edit,0.804,0.0402,0.742,125.98,0.923,-10.145,0.254,525246,7,0.312,0.0513,1,4816,0
33AoRc2zt4bhjbHHdlHOul,Medown - Remastered,0.801,0.00619,0.905,130.011,0.963,-10.087,0.0781,360819,2,0.593,0.0717,1,4817,0
5oqAzyukSoNM2j3007uvPt,Schillerkiez - Burnski Remix,0.817,0.00222,0.426,127.024,0.8,-11.014,0.101,393536,9,0.113,0.0605,0,4818,0
5bwJ7MsYzajvIBtxvzwMyx,Moment - Losoul Remix,0.793,0.218,0.758,125.989,0.823,-11.227,0.125,684363,9,0.117,0.0615,0,4819,0
7F65u5JutGuhy9K7JASNL2,Xstasy,0.736,6.5e-05,0.878,126.006,0.92,-12.525,0.133,396667,7,0.197,0.0513,1,4820,0
3R3nx3W6ZVxozixSjxubBT,Blueshift,0.809,0.0557,0.628,125.003,0.892,-12.806,0.0782,495113,11,0.254,0.0538,0,4821,0
5t76MwfzKQRzcZ19Xis9Ji,Ghost - Zorg Remix,0.807,0.000177,0.453,127.017,0.862,-14.517,0.112,440548,1,0.875,0.0575,1,4822,0
43zNOqRlVuyMiWw0NUz2bR,Like Really,0.804,0.0142,0.463,126.006,0.791,-15.756,0.111,472601,4,0.441,0.0609,0,4823,0
3tHlPwSqBpnSxTeseFwzNY,Rustik - Original Mix,0.808,0.0373,0.446,125.001,0.796,-11.853,0.107,403215,6,0.418,0.0689,0,4824,0
7FsTo5kG4OHqBozb7nQbjD,Desp,0.81,0.0034,0.472,125.0,0.91,-13.418,0.114,493622,7,0.514,0.0563,1,4825,0
1AfbYBk8Gfnlp8dRYyjI5T,Mount Gnom,0.809,0.000987,0.69,124.993,0.869,-8.608,0.0594,415820,8,0.18,0.0905,0,4826,0
3ZYOwmTAkBqbVVWkuerrGD,Friki,0.8,0.000533,0.876,127.01,0.883,-9.218,0.0723,261024,1,0.915,0.0463,1,4827,0
4ixwmtLlJDGVJ1iPw8lUz7,Gone,0.809,0.00206,0.81,124.01,0.901,-10.114,0.0855,402486,1,0.532,0.0438,1,4828,0
4X3aquet9jgeVwRZRBEeKG,Soul,0.809,0.000251,0.56,125.002,0.787,-11.91,0.109,510042,10,0.543,0.0894,0,4829,0
5O6DInwmvKeBLiT9I6v9Jv,Tristesse,0.81,0.00285,0.7,126.011,0.866,-11.45,0.146,427838,4,0.966,0.0672,0,4830,0
7eLE3JW70yzpXsCw3U4nOz,Allure,0.751,0.0234,0.986,127.012,0.851,-6.986,0.0792,291026,0,0.777,0.0915,0,4831,0
7MV8yoA8mAanN9r04K8WSj,Dezarhiva,0.806,0.00515,0.884,123.993,0.914,-11.24,0.0549,434285,7,0.149,0.0881,1,4832,0
3q1kZZXt2fNme2uMDXATwS,Controlled Movements,0.81,0.00553,0.837,124.996,0.907,-12.245,0.11,465196,4,0.227,0.0597,0,4833,0
33EwjkX7x94iDapZhZyZF9,Oh Oui - Original Mix,0.814,0.000519,0.839,123.034,0.897,-9.566,0.0643,394146,6,0.402,0.0701,0,4834,0
1IhwOwUA8eykOgdFLBDn9u,Lip Service - SIT Remix,0.808,0.0134,0.675,126.007,0.867,-11.219,0.0661,544935,11,0.392,0.0511,0,4835,0
2TOYzz7W1KfyQJNc9Ux9cP,Sine Up Here,0.889,0.00205,0.806,132.023,0.893,-6.679,0.0615,439257,1,0.883,0.171,0,4836,0
67IFCYGr9zHOLxlcv3orhd,Transmit,0.769,0.0516,0.752,125.011,0.81,-11.924,0.0969,439680,1,0.0814,0.0467,0,4837,0
0OYeUk93RxOE7Xzl6LY1kF,Transverse,0.806,0.00448,0.763,128.002,0.864,-10.508,0.111,393750,7,0.403,0.0499,1,4838,0
4UcWzbFHfv6O8spokwBQ1I,Methodolgy - Anas M Remix,0.804,0.374,0.569,128.001,0.93,-14.356,0.0934,425625,7,0.296,0.0664,1,4839,0
1FwdK1mMwTZdsN7zyCmI5K,Undelivered Package,0.625,0.719,0.297,121.007,0.934,-20.678,0.106,483967,2,0.291,0.0367,1,4840,0
5alrKbDVm63N1L121ZaSzL,Biotopia,0.804,0.00329,0.921,127.008,0.847,-8.278,0.117,431000,11,0.339,0.0459,0,4841,0
4zFhmw5hbj1zCgj7NJ3VcQ,Funk Foot - Original Mix,0.871,0.00253,0.516,123.011,0.881,-10.862,0.0622,440488,1,0.796,0.0667,1,4842,0
08znYBBTIR3N27KQjg0Qr3,Irisation,0.811,0.000175,0.519,122.005,0.895,-9.939,0.0899,451615,1,0.391,0.0769,1,4843,0
05YFybQwLzGVOIcH1duIam,Refraction,0.81,0.00846,0.744,126.005,0.85,-11.296,0.105,489528,11,0.413,0.0694,0,4844,0
7gA5ZNRjJYBS8bAQkdQRiU,Mesura - Swoy Remix,0.81,0.00442,0.917,124.994,0.845,-8.611,0.0391,508124,7,0.823,0.0543,1,4845,0
34568VTZNf9ocTXL83OuFw,Frame,0.811,0.00293,0.645,124.0,0.915,-12.659,0.0771,379476,11,0.109,0.134,0,4846,0
7gNDKpYJsYghRejiGH7HaL,Slingshot,0.807,0.0292,0.646,126.999,0.809,-9.862,0.108,400750,2,0.508,0.0577,1,4847,0
5nHpvzyYqWqYP83uDLoSiV,Solar,0.809,0.00899,0.654,125.0,0.767,-8.585,0.0845,430800,7,0.891,0.0745,0,4848,0
3lOf8S6yBMvxkCTOnjJEe9,Different Angle,0.809,5.12e-05,0.678,126.035,0.933,-9.682,0.128,427377,8,0.876,0.0726,0,4849,0
4Rx98tVmrwOKSkFbsV4osV,Good Times,0.798,0.000222,0.657,133.007,0.919,-10.062,0.166,358028,0,0.414,0.0499,1,4850,0
3VpJzrnkgDFmmqm3wTttBF,Imagine That,0.809,0.00879,0.657,125.016,0.926,-11.024,0.0872,387840,1,0.57,0.051,1,4851,0
4ZUTAVhKKuus1obKFOF1Kt,Can't Escape - Giammarco Orsini Remix,0.721,0.00226,0.771,128.004,0.698,-11.648,0.0771,382768,7,0.665,0.0405,1,4852,0
5NNyvxfiTpmDrPMuRB2R2I,Tevoim - Original Mix,0.803,7.5e-06,0.942,123.938,0.803,-9.194,0.116,712272,6,0.134,0.0396,0,4853,0
0dNKe8MgcW88WOl6QnjgVM,Conrado - iO (Mulen) Remix,0.799,0.00318,0.931,129.002,0.859,-9.808,0.0594,447500,1,0.6,0.0528,1,4854,0
00jb75ogtWUHtVMOkFZYIH,Pressure Kicks in,0.798,0.00211,0.772,130.025,0.637,-6.97,0.0909,210000,11,0.609,0.0652,0,4855,0
3gQhX94pJ43scRg6rkHMm1,Forest Life,0.795,0.0141,0.797,125.999,0.844,-10.053,0.0602,403279,6,0.828,0.112,0,4856,0
4HJ0JlW9gIdB4tJEdhmpF1,Descent - Original Mix,0.805,0.000276,0.644,127.004,0.825,-10.618,0.101,453610,5,0.627,0.0488,0,4857,0
07wYHawKJbPaNPh49um2JX,So Sick And Tired,0.803,0.000207,0.695,128.003,0.773,-11.001,0.0785,374000,4,0.199,0.0621,0,4858,0
7dDBPFMmAugiDNMUHcc8ia,Hyperfunk,0.809,0.0069,0.737,125.084,0.889,-11.936,0.0573,376036,0,0.632,0.0554,1,4859,0
1W98uoqZg5OJOs683NgXKJ,Hooligan 69,0.861,0.0629,0.496,127.003,0.0592,-16.999,0.103,248320,11,0.633,0.116,1,4860,0
7MFHddy2SwIWbOLRl3MC9K,Open Minded,0.859,0.0115,0.804,128.985,0.833,-8.994,0.0927,351602,6,0.699,0.0745,0,4861,0
5sXTRk4u5Za7ky3tP0fd1b,Korab,0.799,0.00121,0.544,126.993,0.813,-9.964,0.114,434646,2,0.109,0.0607,1,4862,0
6nnrYrfoJ1yOLrnXGVGdge,Rtanj,0.789,0.00407,0.736,127.009,0.817,-9.436,0.0923,413860,8,0.197,0.0481,0,4863,0
6BYTiagrBkaEGSGZe35Xv2,Solitude,0.809,0.00111,0.825,126.005,0.945,-10.803,0.0856,487619,9,0.679,0.0451,0,4864,0
1x22YpHjZoruOoSRFQdb7s,BASF,0.808,0.00196,0.92,123.0,0.836,-7.913,0.091,378076,1,0.763,0.0627,1,4865,0
2ihgY3lpJMngAlmBCF3tJT,Open Door,0.784,0.211,0.686,126.852,0.57,-12.768,0.126,693931,1,0.134,0.0755,0,4866,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4867,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4868,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4869,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4870,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4871,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4872,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4873,0
5HjDZ7Jlpl2x6S315mqTYU,Into The Groove,0.8,0.00625,0.528,126.016,0.895,-13.694,0.103,190723,0,0.749,0.139,1,4874,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4875,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4876,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4877,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4878,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4879,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4880,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4881,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4882,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4883,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4884,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4885,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4886,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4887,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4888,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4889,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4890,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4891,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4892,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4893,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4894,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4895,0
3jKkIEAnPt4hX7HtbtWL8j,Sundown On Granada,0.716,0.00372,0.866,126.012,0.744,-7.34,0.19,183079,11,0.564,0.051,0,4896,0
6xSBtyjm2rE7DiR9tyGiXZ,Iwontstop,0.806,0.0287,0.936,125.002,0.869,-7.891,0.0759,533760,1,0.298,0.0618,1,4897,0
6IAlsmmCZ0AonpJUioEFJH,Breaking Up,0.795,0.00504,0.973,124.01,0.871,-7.188,0.0283,338987,8,0.484,0.0681,0,4898,0
6IAlsmmCZ0AonpJUioEFJH,Breaking Up,0.795,0.00504,0.973,124.01,0.871,-7.188,0.0283,338987,8,0.484,0.0681,0,4899,0
1bpoOdUXBk8NL9QXSajYcw,Bye Bye,0.633,0.000343,0.495,127.733,0.346,-7.88,0.0921,411000,9,0.351,0.035,0,4900,0
6xSBtyjm2rE7DiR9tyGiXZ,Iwontstop,0.806,0.0287,0.936,125.002,0.869,-7.891,0.0759,533760,1,0.298,0.0618,1,4901,0
17iBR0j05WX5FFNhffFxqs,Undergroov - Terrence Parker Detroit Factory Remix,0.802,0.0297,0.549,124.011,0.895,-9.955,0.098,467998,0,0.327,0.0726,1,4902,0
1FRgdoFm7iP3mcEhkhJqTy,No Ufo's - Luciano Remix,0.774,0.000354,0.831,123.998,0.879,-11.44,0.36,879658,6,0.671,0.074,0,4903,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4904,0
4wORXNqyC9bELR7bQZvwB4,You're So Just Just,0.826,0.000712,0.778,127.972,0.467,-5.931,0.092,409573,8,0.71,0.0686,1,4905,0
5jIA2zWkj3tDiUyx89nSNN,True For You,0.806,0.00686,0.834,125.005,0.906,-9.639,0.0382,399473,6,0.736,0.0552,1,4906,0
4wORXNqyC9bELR7bQZvwB4,You're So Just Just,0.826,0.000712,0.778,127.972,0.467,-5.931,0.092,409573,8,0.71,0.0686,1,4907,0
4wORXNqyC9bELR7bQZvwB4,You're So Just Just,0.826,0.000712,0.778,127.972,0.467,-5.931,0.092,409573,8,0.71,0.0686,1,4908,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4909,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4910,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4911,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4912,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4913,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4914,0
0KcCJu84vbrZGqQLXGR4DC,Dick Control - Original Mix,0.814,0.000135,0.519,122.036,0.65,-10.706,0.12,396293,9,0.548,0.0885,0,4915,0
